place_id,place_name,lat,lng,author_name,birth_year,death_year,work_title,confidence,extraction_method,before_text,sentence,after_text,work_wiki_url,author_wiki_url
1809,福岡県京都郡真崎村,33.5904,130.4017,夏目漱石,1867,1916,三四郎,0.7,regex_市区町村,そこそこにからだをふいて座敷へ帰って、座蒲団の上にすわって、少なからず驚いていると、下女が宿帳を持って来た,三四郎は宿帳を取り上げて、福岡県京都郡真崎村小川三四郎二十三年学生と正直に書いたが、女のところへいってまったく困ってしまった,湯から出るまで待っていればよかったと思ったが、しかたがない,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
222,都,36.5658,139.8836,夏目漱石,1867,1916,三四郎,0.7,ginza_nlp,三四郎はまったく驚いた。,要するに普通のいなか者がはじめて都のまん中に立って驚くと同じ程度に、また同じ性質において大いに驚いてしまった。,今までの学問はこの驚きを予防するうえにおいて、売薬ほどの効能もなかった。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
534,都,36.5658,139.8836,夏目漱石,1867,1916,三四郎,0.7,ginza_nlp,三四郎はまったく驚いた。,要するに普通のいなか者がはじめて都のまん中に立って驚くと同じ程度に、また同じ性質において大いに驚いてしまった。,今までの学問はこの驚きを予防するうえにおいて、売薬ほどの効能もなかった。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
846,都,36.5658,139.8836,夏目漱石,1867,1916,三四郎,0.7,ginza_nlp,三四郎はまったく驚いた。,要するに普通のいなか者がはじめて都のまん中に立って驚くと同じ程度に、また同じ性質において大いに驚いてしまった。,今までの学問はこの驚きを予防するうえにおいて、売薬ほどの効能もなかった。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1158,都,36.5658,139.8836,夏目漱石,1867,1916,三四郎,0.7,ginza_nlp,三四郎はまったく驚いた。,要するに普通のいなか者がはじめて都のまん中に立って驚くと同じ程度に、また同じ性質において大いに驚いてしまった。,今までの学問はこの驚きを予防するうえにおいて、売薬ほどの効能もなかった。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1470,都,36.5658,139.8836,夏目漱石,1867,1916,三四郎,0.75,ginza_nlp,三四郎はまったく驚いた。,要するに普通のいなか者がはじめて都のまん中に立って驚くと同じ程度に、また同じ性質において大いに驚いてしまった。,今までの学問はこの驚きを予防するうえにおいて、売薬ほどの効能もなかった。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1782,都,36.5658,139.8836,夏目漱石,1867,1916,三四郎,0.75,ginza_nlp,三四郎はまったく驚いた。,要するに普通のいなか者がはじめて都のまん中に立って驚くと同じ程度に、また同じ性質において大いに驚いてしまった。,今までの学問はこの驚きを予防するうえにおいて、売薬ほどの効能もなかった。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
278,銀座,35.6717,139.7647,夏目漱石,1867,1916,三四郎,0.85,regex_有名地名,けれども不思議におかしくならなかった,与次郎はそのうち銀座のどことかへ天麩羅を食いに行こうと言いだした,金はあると言う,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
590,銀座,35.6717,139.7647,夏目漱石,1867,1916,三四郎,0.85,regex_有名地名,けれども不思議におかしくならなかった,与次郎はそのうち銀座のどことかへ天麩羅を食いに行こうと言いだした,金はあると言う,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
902,銀座,35.6717,139.7647,夏目漱石,1867,1916,三四郎,0.85,regex_有名地名,けれども不思議におかしくならなかった,与次郎はそのうち銀座のどことかへ天麩羅を食いに行こうと言いだした,金はあると言う,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1214,銀座,35.6762,139.7653,夏目漱石,1867,1916,三四郎,0.85,regex_有名地名,けれども不思議におかしくならなかった,与次郎はそのうち銀座のどことかへ天麩羅を食いに行こうと言いだした,金はあると言う,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1526,銀座,35.6762,139.7653,夏目漱石,1867,1916,三四郎,0.85,regex_有名地名,けれども不思議におかしくならなかった,与次郎はそのうち銀座のどことかへ天麩羅を食いに行こうと言いだした,金はあると言う,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1838,銀座,35.6762,139.7653,夏目漱石,1867,1916,三四郎,0.85,regex_有名地名,けれども不思議におかしくならなかった,与次郎はそのうち銀座のどことかへ天麩羅を食いに行こうと言いだした,金はあると言う,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
266,鎌倉,35.3192,139.5466,夏目漱石,1867,1916,三四郎,0.85,regex_有名地名,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
578,鎌倉,35.3192,139.5466,夏目漱石,1867,1916,三四郎,0.85,regex_有名地名,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
890,鎌倉,35.3192,139.5466,夏目漱石,1867,1916,三四郎,0.85,regex_有名地名,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1202,鎌倉,35.3192,139.5469,夏目漱石,1867,1916,三四郎,0.85,regex_有名地名,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1514,鎌倉,35.3192,139.5469,夏目漱石,1867,1916,三四郎,0.85,regex_有名地名,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1826,鎌倉,35.3192,139.5469,夏目漱石,1867,1916,三四郎,0.85,regex_有名地名,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
239,鎌倉河岸,35.3192,139.5469,夏目漱石,1867,1916,三四郎,0.7,ginza_nlp,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている。,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある。,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
551,鎌倉河岸,35.3192,139.5469,夏目漱石,1867,1916,三四郎,0.7,ginza_nlp,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている。,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある。,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
863,鎌倉河岸,35.3192,139.5469,夏目漱石,1867,1916,三四郎,0.7,ginza_nlp,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている。,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある。,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1175,鎌倉河岸,35.3192,139.5469,夏目漱石,1867,1916,三四郎,0.7,ginza_nlp,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている。,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある。,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1487,鎌倉河岸,35.3192,139.5469,夏目漱石,1867,1916,三四郎,0.7,ginza_nlp,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている。,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある。,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1799,鎌倉河岸,35.3192,139.5469,夏目漱石,1867,1916,三四郎,0.7,ginza_nlp,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている。,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある。,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
284,長崎,32.7503,129.8779,夏目漱石,1867,1916,三四郎,0.9,regex_有名地名,――なに世の中は広いから、心配するがものはない,"じつはぼくにもいろいろあるんだが、ぼくのほうであんまりうるさいから、御用で長崎へ出張すると言ってね」
「なんだ、それは」
「なんだって、ぼくの関係した女さ」
三四郎は驚いた",「なに、女だって、君なんぞのかつて近寄ったことのない種類の女だよ,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
596,長崎,32.7503,129.8779,夏目漱石,1867,1916,三四郎,0.9,regex_有名地名,――なに世の中は広いから、心配するがものはない,"じつはぼくにもいろいろあるんだが、ぼくのほうであんまりうるさいから、御用で長崎へ出張すると言ってね」
「なんだ、それは」
「なんだって、ぼくの関係した女さ」
三四郎は驚いた",「なに、女だって、君なんぞのかつて近寄ったことのない種類の女だよ,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
908,長崎,32.7503,129.8779,夏目漱石,1867,1916,三四郎,0.9,regex_有名地名,――なに世の中は広いから、心配するがものはない,"じつはぼくにもいろいろあるんだが、ぼくのほうであんまりうるさいから、御用で長崎へ出張すると言ってね」
「なんだ、それは」
「なんだって、ぼくの関係した女さ」
三四郎は驚いた",「なに、女だって、君なんぞのかつて近寄ったことのない種類の女だよ,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1220,長崎,32.7503,129.8779,夏目漱石,1867,1916,三四郎,0.9,regex_有名地名,――なに世の中は広いから、心配するがものはない,"じつはぼくにもいろいろあるんだが、ぼくのほうであんまりうるさいから、御用で長崎へ出張すると言ってね」
「なんだ、それは」
「なんだって、ぼくの関係した女さ」
三四郎は驚いた",「なに、女だって、君なんぞのかつて近寄ったことのない種類の女だよ,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1532,長崎,32.7503,129.8779,夏目漱石,1867,1916,三四郎,0.65,regex_有名地名,――なに世の中は広いから、心配するがものはない,"じつはぼくにもいろいろあるんだが、ぼくのほうであんまりうるさいから、御用で長崎へ出張すると言ってね」
「なんだ、それは」
「なんだって、ぼくの関係した女さ」
三四郎は驚いた",「なに、女だって、君なんぞのかつて近寄ったことのない種類の女だよ,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1844,長崎,32.7503,129.8779,夏目漱石,1867,1916,三四郎,0.65,regex_有名地名,――なに世の中は広いから、心配するがものはない,"じつはぼくにもいろいろあるんだが、ぼくのほうであんまりうるさいから、御用で長崎へ出張すると言ってね」
「なんだ、それは」
「なんだって、ぼくの関係した女さ」
三四郎は驚いた",「なに、女だって、君なんぞのかつて近寄ったことのない種類の女だよ,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
267,青山,35.6704,139.7195,夏目漱石,1867,1916,三四郎,0.9,regex_有名地名,いつもならノートとインキ壺を持って、八番の教室にはいる時分である,一、二時間の講義ぐらい聞きそくなってもかまわないという気で、まっすぐに青山内科の玄関まで乗りつけた,上がり口を奥へ、二つ目の角を右へ切れて、突当たりを左へ曲がると東側の部屋だと教わったとおり歩いて行くと、はたしてあった,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
579,青山,35.6704,139.7195,夏目漱石,1867,1916,三四郎,0.9,regex_有名地名,いつもならノートとインキ壺を持って、八番の教室にはいる時分である,一、二時間の講義ぐらい聞きそくなってもかまわないという気で、まっすぐに青山内科の玄関まで乗りつけた,上がり口を奥へ、二つ目の角を右へ切れて、突当たりを左へ曲がると東側の部屋だと教わったとおり歩いて行くと、はたしてあった,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
891,青山,35.6704,139.7195,夏目漱石,1867,1916,三四郎,0.9,regex_有名地名,いつもならノートとインキ壺を持って、八番の教室にはいる時分である,一、二時間の講義ぐらい聞きそくなってもかまわないという気で、まっすぐに青山内科の玄関まで乗りつけた,上がり口を奥へ、二つ目の角を右へ切れて、突当たりを左へ曲がると東側の部屋だと教わったとおり歩いて行くと、はたしてあった,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1203,青山,35.6704,139.7195,夏目漱石,1867,1916,三四郎,0.9,regex_有名地名,いつもならノートとインキ壺を持って、八番の教室にはいる時分である,一、二時間の講義ぐらい聞きそくなってもかまわないという気で、まっすぐに青山内科の玄関まで乗りつけた,上がり口を奥へ、二つ目の角を右へ切れて、突当たりを左へ曲がると東側の部屋だと教わったとおり歩いて行くと、はたしてあった,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1515,青山,35.6704,139.7195,夏目漱石,1867,1916,三四郎,0.85,regex_有名地名,いつもならノートとインキ壺を持って、八番の教室にはいる時分である,一、二時間の講義ぐらい聞きそくなってもかまわないという気で、まっすぐに青山内科の玄関まで乗りつけた,上がり口を奥へ、二つ目の角を右へ切れて、突当たりを左へ曲がると東側の部屋だと教わったとおり歩いて行くと、はたしてあった,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1827,青山,35.6704,139.7195,夏目漱石,1867,1916,三四郎,0.85,regex_有名地名,いつもならノートとインキ壺を持って、八番の教室にはいる時分である,一、二時間の講義ぐらい聞きそくなってもかまわないという気で、まっすぐに青山内科の玄関まで乗りつけた,上がり口を奥へ、二つ目の角を右へ切れて、突当たりを左へ曲がると東側の部屋だと教わったとおり歩いて行くと、はたしてあった,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
238,飯田橋,35.7017,139.7455,夏目漱石,1867,1916,三四郎,0.9,ginza_nlp,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている。,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある。,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
550,飯田橋,35.7017,139.7455,夏目漱石,1867,1916,三四郎,0.9,ginza_nlp,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている。,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある。,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
862,飯田橋,35.7017,139.7455,夏目漱石,1867,1916,三四郎,0.9,ginza_nlp,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている。,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある。,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1174,飯田橋,35.7017,139.7455,夏目漱石,1867,1916,三四郎,0.9,ginza_nlp,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている。,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある。,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1486,飯田橋,35.7017,139.7455,夏目漱石,1867,1916,三四郎,0.75,ginza_nlp,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている。,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある。,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
1798,飯田橋,35.7017,139.7455,夏目漱石,1867,1916,三四郎,0.75,ginza_nlp,実をいうと三四郎はかの平野家行き以来とんだ失敗をしている。,神田の高等商業学校へ行くつもりで、本郷四丁目から乗ったところが、乗り越して九段まで来て、ついでに飯田橋まで持ってゆかれて、そこでようやく外濠線へ乗り換えて、御茶の水から、神田橋へ出て、まだ悟らずに鎌倉河岸を数寄屋橋の方へ向いて急いで行ったことがある。,それより以来電車はとかくぶっそうな感じがしてならないのだが、甲武線は一筋だと、かねて聞いているから安心して乗った。,https://www.aozora.gr.jp/cards/000148/files/794_14946.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
100,上野,35.709,139.7753,夏目漱石,1867,1916,吾輩は猫である,0.75,ginza_nlp,大方そんな事だろうと思いながらなお注意していると、今度は日記帳を出して下のような事を書きつけた。,寒月と、根津、上野、池の端、神田辺を散歩。,池の端の待合の前で芸者が裾模様の春着をきて羽根をついていた。,https://www.aozora.gr.jp/cards/000148/files/789_14547.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
106,上野,35.709,139.7753,夏目漱石,1867,1916,吾輩は猫である,0.85,regex_有名地名,大方そんな事だろうと思いながらなお注意していると、今度は日記帳を出して下のような事を書きつけた,寒月と、根津、上野、池の端、神田辺を散歩,池の端の待合の前で芸者が裾模様の春着をきて羽根をついていた,https://www.aozora.gr.jp/cards/000148/files/789_14547.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
412,上野,35.709,139.7753,夏目漱石,1867,1916,吾輩は猫である,0.75,ginza_nlp,大方そんな事だろうと思いながらなお注意していると、今度は日記帳を出して下のような事を書きつけた。,寒月と、根津、上野、池の端、神田辺を散歩。,池の端の待合の前で芸者が裾模様の春着をきて羽根をついていた。,https://www.aozora.gr.jp/cards/000148/files/789_14547.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
418,上野,35.709,139.7753,夏目漱石,1867,1916,吾輩は猫である,0.85,regex_有名地名,大方そんな事だろうと思いながらなお注意していると、今度は日記帳を出して下のような事を書きつけた,寒月と、根津、上野、池の端、神田辺を散歩,池の端の待合の前で芸者が裾模様の春着をきて羽根をついていた,https://www.aozora.gr.jp/cards/000148/files/789_14547.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
724,上野,35.709,139.7753,夏目漱石,1867,1916,吾輩は猫である,0.75,ginza_nlp,大方そんな事だろうと思いながらなお注意していると、今度は日記帳を出して下のような事を書きつけた。,寒月と、根津、上野、池の端、神田辺を散歩。,池の端の待合の前で芸者が裾模様の春着をきて羽根をついていた。,https://www.aozora.gr.jp/cards/000148/files/789_14547.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
730,上野,35.709,139.7753,夏目漱石,1867,1916,吾輩は猫である,0.85,regex_有名地名,大方そんな事だろうと思いながらなお注意していると、今度は日記帳を出して下のような事を書きつけた,寒月と、根津、上野、池の端、神田辺を散歩,池の端の待合の前で芸者が裾模様の春着をきて羽根をついていた,https://www.aozora.gr.jp/cards/000148/files/789_14547.html,https://ja.wikipedia.org/wiki/%E5%A4%8F%E7%9B%AE%E6%BC%B1%E7%9F%B3
